,leverage,sigma,mean,std
0,1.01,0.01,-1.680641916814718e-08,1.4044215748181723e-05
1,1.01,0.01595959595959596,1.709871676613961e-07,2.250620689538443e-05
2,1.01,0.021919191919191918,-1.4190211714988354e-07,3.124431930901863e-05
3,1.01,0.027878787878787878,2.4159546462496627e-07,3.9397211655394006e-05
4,1.01,0.033838383838383834,5.154628151198603e-07,4.7434245260494985e-05
5,1.01,0.0397979797979798,4.1334033497397723e-08,5.698501287645307e-05
6,1.01,0.045757575757575754,1.0992835160249626e-06,6.410971050597498e-05
7,1.01,0.05171717171717172,-5.030124996394991e-07,7.225677345323335e-05
8,1.01,0.05767676767676767,6.571453423425133e-07,8.069885045500714e-05
9,1.01,0.06363636363636363,-2.1938641542795565e-06,8.909251974119699e-05
10,1.01,0.06959595959595959,1.510908659566068e-06,9.724884627516911e-05
11,1.01,0.07555555555555554,-2.0969433872657373e-07,0.00010550138395556231
12,1.01,0.0815151515151515,2.2678553710761884e-06,0.00011610373273453889
13,1.01,0.08747474747474746,3.3046082822980826e-06,0.00012371166152864337
14,1.01,0.09343434343434343,-4.135369077892692e-07,0.00013290874053940768
15,1.01,0.09939393939393938,-1.3137677768357947e-06,0.00014207682380846333
16,1.01,0.10535353535353534,1.0310161394997408e-07,0.0001485659894633231
17,1.01,0.1113131313131313,-2.535338641472906e-06,0.00015447866248467293
18,1.01,0.11727272727272725,2.316209371328448e-06,0.0001672532574967269
19,1.01,0.12323232323232322,-8.080984063737695e-07,0.00017450693875041475
20,1.01,0.1291919191919192,-9.915735220279443e-07,0.0001821049822330925
21,1.01,0.13515151515151513,-7.298368693886559e-08,0.00018984271950563537
22,1.01,0.1411111111111111,2.5649600093950677e-06,0.00019819322945307952
23,1.01,0.14707070707070707,6.808451583709862e-06,0.0002091967859875666
24,1.01,0.15303030303030302,-2.846163079357811e-06,0.00021261896364457758
25,1.01,0.158989898989899,4.879123134356089e-06,0.00022492879612724494
26,1.01,0.16494949494949493,1.7203068456270509e-06,0.00023322007385779807
