,leverage,sigma,mean,std
0,1.01,0.01,1.918196767347613e-08,1.4050994557679706e-05
1,1.01,0.01595959595959596,-2.3429143853924695e-07,2.2562028467112038e-05
2,1.01,0.021919191919191918,1.4010633830625618e-07,3.0344954264920507e-05
3,1.01,0.027878787878787878,-5.228117838030899e-08,3.9103332405433326e-05
4,1.01,0.033838383838383834,7.093045390593744e-10,4.736270662248038e-05
5,1.01,0.0397979797979798,3.290451992585819e-08,5.51753143360805e-05
6,1.01,0.045757575757575754,-3.3979828432415536e-07,6.41483063470172e-05
7,1.01,0.05171717171717172,-8.532226277329857e-07,7.272473666816326e-05
8,1.01,0.05767676767676767,-3.2279747499107667e-07,8.096364446264607e-05
9,1.01,0.06363636363636363,-1.0444536038125007e-06,9.103948932238378e-05
10,1.01,0.06959595959595959,-1.1207563281024013e-06,9.739197180445329e-05
11,1.01,0.07555555555555554,4.3410152607250563e-07,0.00010600490148893828
12,1.01,0.0815151515151515,-7.588005459487457e-07,0.00011457188339045169
13,1.01,0.08747474747474746,-1.955102292259503e-06,0.00012364147763968235
14,1.01,0.09343434343434343,-3.8974243455008885e-07,0.00013242936293375644
15,1.01,0.09939393939393938,4.6331423343773936e-07,0.00014087989057083832
16,1.01,0.10535353535353534,4.5843798860394357e-07,0.0001479197456163739
17,1.01,0.1113131313131313,6.219990823856602e-07,0.00015583486587174126
18,1.01,0.11727272727272725,1.227627166497014e-06,0.0001643200396019799
19,1.01,0.12323232323232322,1.0977736358455115e-07,0.00017374695656428241
20,1.01,0.1291919191919192,1.2579471778397245e-06,0.00018091040147320353
21,1.01,0.13515151515151513,-2.4703144144872513e-06,0.00019010146924313174
22,1.01,0.1411111111111111,3.940395680001263e-07,0.00019944731836500317
23,1.01,0.14707070707070707,-2.2619369845318094e-06,0.00020760837892646114
24,1.01,0.15303030303030302,7.020946615095335e-07,0.00021558122777452874
25,1.01,0.158989898989899,3.4749340122763873e-07,0.00022559463487643666
26,1.01,0.16494949494949493,-1.364114655131865e-06,0.00022948103446128874
27,1.01,0.1709090909090909,4.769621660905444e-07,0.00024167579906268546
28,1.01,0.17686868686868687,-3.5317137004399757e-06,0.0002481491092920598
29,1.01,0.1828282828282828,-6.143755164304321e-07,0.00026379232385417004
30,1.01,0.18878787878787878,-9.18986451188053e-07,0.00026695051308459804
31,1.01,0.19474747474747472,2.3571232604581495e-06,0.00027304751108775236
32,1.01,0.2007070707070707,-1.1029495071103067e-06,0.0002853857103057254
33,1.01,0.20666666666666667,-1.9667432846167785e-06,0.0002867240978559882
34,1.01,0.2126262626262626,-7.181820192912247e-07,0.00029716250882190715
35,1.01,0.21858585858585858,1.6912434320809467e-06,0.0003090735399915227
36,1.01,0.22454545454545452,-1.9247229912289776e-06,0.00031783729301686106
37,1.01,0.2305050505050505,8.032240419110326e-07,0.00032703668068434006
38,1.01,0.23646464646464646,4.79286485944741e-07,0.0003349008391184276
39,1.01,0.2424242424242424,-2.2133804796593214e-06,0.0003412134577987758
40,1.01,0.24838383838383837,-2.5767590136792085e-06,0.0003496330333242698
41,1.01,0.2543434343434343,2.1254794190119218e-06,0.00036182092285580485
42,1.01,0.26030303030303026,9.143603685861645e-08,0.00036321553147910217
43,1.01,0.26626262626262626,1.8668553665247e-06,0.0003732196625536529
44,1.01,0.2722222222222222,-7.17220450984617e-06,0.0003829839867518373
45,1.01,0.27818181818181814,-2.1805558812949876e-06,0.0003914712144073204
46,1.01,0.28414141414141414,1.4990667330353368e-06,0.00040112762717455517
47,1.01,0.2901010101010101,-4.6888111124897544e-07,0.0004122264435658414
48,1.01,0.296060606060606,4.2783686439301636e-06,0.00042239639651782656
49,1.01,0.302020202020202,1.3491085579779848e-07,0.0004250979524419022
50,1.01,0.30797979797979796,-2.673154131978217e-06,0.0004352195634708996
51,1.01,0.3139393939393939,6.640041243333727e-07,0.000445824550390395
52,1.01,0.31989898989898985,-1.7117232904443224e-06,0.0004513847560052681
53,1.01,0.32585858585858585,-4.2108681405044203e-07,0.0004590174751465204
54,1.01,0.3318181818181818,-1.6717053925149993e-06,0.0004709491516044755
