,leverage,sigma,mean,std
0,1.01,0.01,3.979369322641035e-06,0.00022124586941580857
1,1.01,0.012694063926940639,7.482513324971629e-07,0.00028055386147219627
2,1.01,0.01538812785388128,-1.28853615611344e-06,0.00034626617371423746
3,1.01,0.01808219178082192,2.2692922165519438e-06,0.0004105872824032786
4,1.01,0.020776255707762557,2.219448660587087e-06,0.00046595840698317143
5,1.01,0.023470319634703196,-6.1355797385147844e-06,0.0005191386497437569
6,1.01,0.026164383561643835,6.935670704352626e-06,0.000583044941233146
7,1.01,0.028858447488584474,-3.1674321147370455e-06,0.0006417283927976264
8,1.01,0.03155251141552511,-1.0701991709790759e-05,0.0007037369191106228
9,1.01,0.03424657534246575,4.430060969843597e-06,0.000765750847312517
10,1.01,0.03694063926940639,-9.712238898543446e-07,0.0008247660709393764
11,1.01,0.03963470319634703,3.110709887223917e-06,0.0008822323209862335
12,1.01,0.042328767123287675,-7.175709555851051e-06,0.0009510956318696103
13,1.01,0.045022831050228314,-3.3717995818419e-05,0.0010078480767751424
14,1.01,0.04771689497716895,-6.741283601307757e-06,0.0010706087317796718
15,1.01,0.05041095890410959,-1.0945632014812467e-06,0.001135077960806639
16,1.01,0.05310502283105023,-7.383637729242598e-06,0.001207747276837889
17,1.01,0.05579908675799087,-1.810115193512307e-05,0.001267435267137573
18,1.01,0.05849315068493151,1.221806240775629e-05,0.0013390002166670887
19,1.01,0.06118721461187215,-9.30766199243771e-07,0.0013934635571142713
20,1.01,0.06388127853881279,1.3047740835017297e-05,0.0014535093611518818
21,1.01,0.06657534246575342,-5.291249021952704e-06,0.001530993732047895
22,1.01,0.06926940639269406,8.724535703803826e-07,0.0015812908465408677
23,1.01,0.0719634703196347,1.9626002504407487e-05,0.0016630384073428547
24,1.01,0.07465753424657534,6.418277936215566e-06,0.0017065848001693435
25,1.01,0.07735159817351597,-1.7456695920078448e-05,0.0017578737683610363
26,1.01,0.08004566210045662,-5.5079409611926865e-06,0.001817084305808403
27,1.01,0.08273972602739725,-1.0054217479758187e-05,0.0018971753390591346
28,1.01,0.0854337899543379,3.645487498092593e-05,0.002001420710877574
29,1.01,0.08812785388127853,3.177452917165252e-06,0.0020220303251377316
30,1.01,0.09082191780821917,-2.149663500043578e-05,0.0021098630050034317
31,1.01,0.0935159817351598,1.8825174483419082e-06,0.0021698975752136875
32,1.01,0.09621004566210045,-1.4087336523852512e-05,0.0022257693562797794
33,1.01,0.0989041095890411,4.7227479005861386e-06,0.002294733323894832
34,1.01,0.10159817351598173,-3.301061262269156e-05,0.0023638658848597507
35,1.01,0.10429223744292238,-2.8272586850710723e-05,0.002431546744843795
36,1.01,0.10698630136986301,2.761887255477058e-06,0.0024993341830128134
37,1.01,0.10968036529680365,3.33226206367267e-05,0.002558616556697323
38,1.01,0.11237442922374428,-5.186144682220108e-05,0.002649975064780348
39,1.01,0.11506849315068493,2.3003040377049743e-05,0.002742822479562713
40,1.01,0.11776255707762556,5.943517111792231e-05,0.002825176886906809
41,1.01,0.12045662100456621,2.5645051182172208e-05,0.002928958868287155
42,1.01,0.12315068493150684,2.10715327625212e-05,0.002941527226175434
43,1.01,0.12584474885844749,5.2810896780176855e-05,0.003052811166474534
44,1.01,0.12853881278538812,-7.84691015610503e-06,0.0030639604101220376
45,1.01,0.13123287671232878,4.7563308927576335e-05,0.003191269371439851
46,1.01,0.1339269406392694,-1.960419747667561e-05,0.0032050074528639973
47,1.01,0.13662100456621004,4.877130645163924e-05,0.003326237637806224
48,1.01,0.1393150684931507,1.6223750129433677e-05,0.0033985964589380037
