,leverage,sigma,mean,std
0,1.01,0.01,-1.443882259684759e-06,0.0002214012548075791
1,1.01,0.011404761904761905,2.629103845910008e-06,0.0002590341881761673
2,1.01,0.012809523809523809,1.7463509738484761e-06,0.0002856951706932719
3,1.01,0.014214285714285714,-1.357921321727662e-06,0.000318403932875049
4,1.01,0.01561904761904762,4.5102111549978675e-06,0.0003478039455111449
5,1.01,0.017023809523809524,2.4945042074347334e-06,0.00037553394091358153
6,1.01,0.018428571428571426,-2.4581751387775075e-06,0.0004150044509373863
7,1.01,0.019833333333333335,1.8157026307621838e-06,0.00044342437004130217
8,1.01,0.021238095238095236,-2.3977319800605467e-06,0.00047695012490894275
9,1.01,0.022642857142857145,6.23222683866248e-06,0.0005097567799400562
10,1.01,0.024047619047619047,-9.248333689868592e-06,0.0005334227833963207
11,1.01,0.025452380952380952,1.7221974050276588e-07,0.0005702839913781498
12,1.01,0.026857142857142857,1.708790007317973e-06,0.0005997237056903774
13,1.01,0.02826190476190476,1.42458449665559e-06,0.0006258335002871726
14,1.01,0.029666666666666668,6.5289224435267855e-06,0.0006675611120981518
15,1.01,0.03107142857142857,1.7410448886335029e-06,0.0007053200845059341
16,1.01,0.03247619047619048,2.5562029512430807e-06,0.0007307773924049273
17,1.01,0.03388095238095238,-3.1144592359408584e-06,0.0007569158349316085
18,1.01,0.03528571428571429,8.27694094425403e-06,0.0008044690977465227
19,1.01,0.03669047619047619,3.2567359822099905e-08,0.0008313279929967434
20,1.01,0.0380952380952381,1.1556679576532569e-05,0.000865917176416129
21,1.01,0.0395,1.4491563946426867e-05,0.00089486097881693
22,1.01,0.0409047619047619,-5.086750730875778e-06,0.0009189588164793275
23,1.01,0.04230952380952381,3.6377561049440234e-06,0.000960429731197707
24,1.01,0.04371428571428571,-1.690678021858998e-05,0.0009773426275996755
25,1.01,0.04511904761904762,8.447946712939026e-06,0.001013706413965212
26,1.01,0.04652380952380952,-1.7383434392806874e-05,0.001046400443899542
27,1.01,0.04792857142857143,1.473333464223603e-06,0.0010839697878289771
28,1.01,0.04933333333333333,-1.4793549214912105e-05,0.0011100722116530225
29,1.01,0.05073809523809524,9.744590358445049e-06,0.0011438321742130507
30,1.01,0.052142857142857144,-1.4851463585745816e-05,0.0011818325500481306
31,1.01,0.05354761904761905,-2.3006930516658252e-06,0.0012150593736774953
32,1.01,0.054952380952380954,4.08106222042477e-06,0.001243273890282831
33,1.01,0.056357142857142856,1.1604566321935406e-06,0.0012765240990802906
34,1.01,0.057761904761904764,-7.134186819923061e-06,0.0013132645691534244
35,1.01,0.059166666666666666,7.620097353857768e-06,0.0013458685471021317
36,1.01,0.060571428571428575,2.1827041571196083e-06,0.001379816607396975
37,1.01,0.061976190476190476,-4.924538212431229e-06,0.0014014615901971584
38,1.01,0.06338095238095239,2.8116014043662043e-07,0.0014384414353890407
39,1.01,0.06478571428571428,-1.3814159981665574e-06,0.0014732130819365716
40,1.01,0.06619047619047619,-1.754950571383962e-06,0.0015156458932995241
41,1.01,0.0675952380952381,-6.372681240415701e-06,0.0015394979829646443
42,1.01,0.06899999999999999,-2.6347801149096228e-05,0.0015724121582325029
43,1.01,0.0704047619047619,-8.144279965265477e-06,0.0015906801513117972
44,1.01,0.07180952380952381,9.852418706551281e-06,0.0016203004725910172
45,1.01,0.0732142857142857,2.443343946195883e-05,0.0016616507896145389
46,1.01,0.07461904761904761,-3.857725037928516e-06,0.0017114543237803567
47,1.01,0.07602380952380952,2.88931322747235e-05,0.001760670812264575
48,1.01,0.07742857142857142,2.1967493874148037e-06,0.0017510109575656389
49,1.01,0.07883333333333332,1.388562894837897e-06,0.001794051965075744
50,1.01,0.08023809523809523,-9.376611671695478e-06,0.0018427145041731924
51,1.01,0.08164285714285714,-8.49254915337534e-06,0.0018830374425169369
52,1.01,0.08304761904761904,3.564723590324298e-06,0.0019267042282987302
53,1.01,0.08445238095238095,4.3488852673505277e-05,0.001968757291447719
54,1.01,0.08585714285714285,-7.726266693070932e-06,0.0019937556363770243
55,1.01,0.08726190476190476,9.270714439768513e-06,0.0020037910984062736
56,1.01,0.08866666666666666,1.4067018140596632e-07,0.0020668398074249294
57,1.01,0.09007142857142857,-3.30476944939936e-05,0.002034238406312206
58,1.01,0.09147619047619047,2.5903668168934673e-05,0.0021374027096982733
59,1.01,0.09288095238095237,-1.2187482576053327e-05,0.002136666023073037
60,1.01,0.09428571428571428,1.0975390883577412e-05,0.0021717272819221146
61,1.01,0.09569047619047619,2.373675544491553e-05,0.0022090218054108142
